33.9497, -83.3804
Raahul Soundappan
Amanda Moller
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-9 5:55:16, 590.82, 9.08, 48.35, 0.00, 0.02
2015-11-9 6:05:17, 590.82, 9.08, 48.35, 0.00, 0.01
2015-11-9 6:15:18, 585.94, 8.59, 47.47, 0.02, 0.01
2015-11-9 6:25:19, 590.82, 9.08, 48.35, 0.00, 0.01
2015-11-9 6:35:20, 590.82, 9.08, 48.35, 0.18, 0.03
2015-11-9 6:45:21, 590.82, 9.08, 48.35, 0.01, 0.03
2015-11-9 6:55:22, 585.94, 8.59, 47.47, 0.02, 0.03
2015-11-9 7:05:23, 595.70, 9.57, 49.23, 0.00, 0.02
2015-11-9 7:15:23, 590.82, 9.08, 48.35, 0.00, 0.02
2015-11-9 7:25:25, 595.70, 9.57, 49.23, 0.02, 0.02
2015-11-9 7:35:26, 595.70, 9.57, 49.23, 0.01, 0.02
2015-11-9 7:45:26, 590.82, 9.08, 48.35, 0.00, 0.02
2015-11-9 7:55:27, 590.82, 9.08, 48.35, 0.01, 0.02
2015-11-9 8:05:28, 595.70, 9.57, 49.23, 0.00, 0.02
2015-11-9 8:15:28, 590.82, 9.08, 48.35, 0.05, 0.02
2015-11-9 8:25:29, 595.70, 9.57, 49.23, 0.00, 0.02
2015-11-9 8:35:30, 595.70, 9.57, 49.23, 0.10, 0.03
2015-11-9 8:45:31, 595.70, 9.57, 49.23, 0.02, 0.02
2015-11-9 8:55:32, 595.70, 9.57, 49.23, 0.00, 0.02
2015-11-9 9:05:32, 595.70, 9.57, 49.23, 0.03, 0.02
2015-11-9 9:15:33, 590.82, 9.08, 48.35, 0.00, 0.02
2015-11-9 9:25:34, 595.70, 9.57, 49.23, 0.01, 0.02
2015-11-9 9:35:34, 595.70, 9.57, 49.23, 0.06, 0.02
2015-11-9 9:45:35, 595.70, 9.57, 49.23, 0.00, 0.02
2015-11-9 9:55:36, 600.59, 10.06, 50.11, 0.02, 0.02
2015-11-9 10:05:37, 590.82, 9.08, 48.35, 0.01, 0.02
2015-11-9 10:15:38, 600.59, 10.06, 50.11, 0.02, 0.02
2015-11-9 10:25:39, 590.82, 9.08, 48.35, 0.03, 0.02
2015-11-9 10:35:40, 595.70, 9.57, 49.23, 0.01, 0.02
2015-11-9 10:45:41, 595.70, 9.57, 49.23, 0.01, 0.02
2015-11-9 10:55:41, 590.82, 9.08, 48.35, 0.03, 0.02
2015-11-9 11:05:43, 600.59, 10.06, 50.11, 0.03, 0.02
2015-11-9 11:15:43, 595.70, 9.57, 49.23, 0.00, 0.02
