33.9497, -83.3804
Raahul Soundappan
Amanda Moller
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-5 10:07:10, 673.83, 17.38, 63.29, 0.13, 0.01
2015-11-5 10:17:11, 673.83, 17.38, 63.29, 0.05, 0.02
2015-11-5 10:27:12, 678.71, 17.87, 64.17, 0.19, 0.03
2015-11-5 10:37:13, 678.71, 17.87, 64.17, 0.19, 0.05
2015-11-5 10:47:14, 673.83, 17.38, 63.29, 0.14, 0.06
2015-11-5 10:57:15, 673.83, 17.38, 63.29, 0.15, 0.07
2015-11-5 11:07:16, 678.71, 17.87, 64.17, 0.14, 0.08
2015-11-5 11:17:17, 678.71, 17.87, 64.17, 0.15, 0.08
2015-11-5 11:27:18, 678.71, 17.87, 64.17, 0.20, 0.09
2015-11-5 11:37:19, 678.71, 17.87, 64.17, 0.15, 0.10
2015-11-5 11:47:20, 678.71, 17.87, 64.17, 0.13, 0.10
2015-11-5 11:57:21, 683.59, 18.36, 65.05, 0.15, 0.11
2015-11-5 12:07:22, 683.59, 18.36, 65.05, 0.15, 0.11
2015-11-5 12:17:23, 683.59, 18.36, 65.05, 0.11, 0.11
2015-11-5 12:27:24, 683.59, 18.36, 65.05, 0.11, 0.11
2015-11-5 12:37:26, 678.71, 17.87, 64.17, 0.08, 0.11
2015-11-5 12:47:27, 683.59, 18.36, 65.05, 0.20, 0.12
2015-11-5 12:57:28, 683.59, 18.36, 65.05, 0.13, 0.12
2015-11-5 13:07:29, 683.59, 18.36, 65.05, 0.14, 0.12
2015-11-5 13:17:30, 688.48, 18.85, 65.93, 0.13, 0.12
2015-11-5 13:27:31, 688.48, 18.85, 65.93, 0.22, 0.13
2015-11-5 13:37:32, 688.48, 18.85, 65.93, 0.15, 0.13
2015-11-5 13:47:33, 688.48, 18.85, 65.93, 0.14, 0.13
2015-11-5 13:57:34, 693.36, 19.34, 66.80, 0.20, 0.14
2015-11-5 14:07:35, 688.48, 18.85, 65.93, 0.23, 0.15
2015-11-5 14:17:36, 693.36, 19.34, 66.80, 0.14, 0.15
2015-11-5 14:27:37, 688.48, 18.85, 65.93, 0.31, 0.16
2015-11-5 14:37:37, 688.48, 18.85, 65.93, 0.17, 0.16
2015-11-5 14:47:39, 693.36, 19.34, 66.80, 0.22, 0.17
2015-11-5 14:57:40, 693.36, 19.34, 66.80, 0.24, 0.18
2015-11-5 15:07:41, 693.36, 19.34, 66.80, 0.20, 0.18
2015-11-5 15:17:42, 693.36, 19.34, 66.80, 0.13, 0.17
2015-11-5 15:27:43, 693.36, 19.34, 66.80, 0.16, 0.17
2015-11-5 15:37:44, 693.36, 19.34, 66.80, 0.13, 0.17
2015-11-5 15:47:45, 688.48, 18.85, 65.93, 0.29, 0.18
2015-11-5 15:57:46, 693.36, 19.34, 66.80, 0.16, 0.18
2015-11-5 16:07:46, 688.48, 18.85, 65.93, 0.12, 0.17
2015-11-5 16:17:47, 693.36, 19.34, 66.80, 0.24, 0.18
2015-11-5 16:27:48, 693.36, 19.34, 66.80, 0.22, 0.18
2015-11-5 16:37:49, 688.48, 18.85, 65.93, 0.18, 0.18
2015-11-5 16:47:50, 688.48, 18.85, 65.93, 0.15, 0.18
2015-11-5 16:57:52, 688.48, 18.85, 65.93, 0.26, 0.19
