33.9497, -83.3804
Raahul Soundappan
Amanda Moller
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-8 1:48:12, 698.24, 19.82, 67.68, 0.22, 0.22
2015-11-8 1:58:13, 693.36, 19.34, 66.80, 0.41, 0.24
2015-11-8 2:08:14, 693.36, 19.34, 66.80, 0.15, 0.23
2015-11-8 2:18:15, 693.36, 19.34, 66.80, 0.37, 0.25
2015-11-8 2:28:16, 693.36, 19.34, 66.80, 0.17, 0.24
2015-11-8 2:38:17, 688.48, 18.85, 65.93, 0.20, 0.24
2015-11-8 2:48:18, 688.48, 18.85, 65.93, 0.16, 0.23
2015-11-8 2:58:19, 683.59, 18.36, 65.05, 0.14, 0.22
2015-11-8 3:08:20, 683.59, 18.36, 65.05, 0.18, 0.22
2015-11-8 3:18:21, 683.59, 18.36, 65.05, 0.05, 0.20
2015-11-8 3:28:22, 678.71, 17.87, 64.17, 0.15, 0.19
2015-11-8 3:38:23, 678.71, 17.87, 64.17, 0.12, 0.19
2015-11-8 3:48:24, 673.83, 17.38, 63.29, 0.25, 0.19
2015-11-8 3:58:25, 668.95, 16.89, 62.41, 0.12, 0.19
2015-11-8 4:08:25, 673.83, 17.38, 63.29, 0.15, 0.18
2015-11-8 4:18:26, 668.95, 16.89, 62.41, 0.26, 0.19
2015-11-8 4:28:28, 664.06, 16.41, 61.53, 0.07, 0.18
2015-11-8 4:38:29, 668.95, 16.89, 62.41, 0.13, 0.17
2015-11-8 4:48:30, 664.06, 16.41, 61.53, 0.09, 0.16
2015-11-8 4:58:30, 659.18, 15.92, 60.65, 0.19, 0.17
2015-11-8 5:08:32, 659.18, 15.92, 60.65, 0.11, 0.16
2015-11-8 5:18:33, 659.18, 15.92, 60.65, 0.18, 0.16
2015-11-8 5:28:33, 659.18, 15.92, 60.65, 0.21, 0.17
2015-11-8 5:38:34, 654.30, 15.43, 59.77, 0.21, 0.17
2015-11-8 5:48:35, 654.30, 15.43, 59.77, 0.01, 0.16
2015-11-8 5:58:36, 649.41, 14.94, 58.89, 0.34, 0.17
2015-11-8 6:08:37, 649.41, 14.94, 58.89, 0.11, 0.17
2015-11-8 6:18:38, 644.53, 14.45, 58.02, 0.13, 0.16
2015-11-8 6:28:39, 644.53, 14.45, 58.02, 0.11, 0.16
2015-11-8 6:38:40, 644.53, 14.45, 58.02, 0.23, 0.17
2015-11-8 6:48:41, 639.65, 13.96, 57.14, 0.15, 0.16
2015-11-8 6:58:42, 639.65, 13.96, 57.14, 0.08, 0.16
2015-11-8 7:08:43, 639.65, 13.96, 57.14, 0.17, 0.16
2015-11-8 7:18:43, 639.65, 13.96, 57.14, 0.01, 0.14
2015-11-8 7:28:45, 639.65, 13.96, 57.14, 0.17, 0.14
2015-11-8 7:38:45, 639.65, 13.96, 57.14, 0.04, 0.13
2015-11-8 7:48:46, 639.65, 13.96, 57.14, 0.05, 0.13
2015-11-8 7:58:47, 639.65, 13.96, 57.14, 0.03, 0.12
2015-11-8 8:08:48, 634.77, 13.48, 56.26, 0.12, 0.12
2015-11-8 8:18:49, 634.77, 13.48, 56.26, 0.09, 0.11
2015-11-8 8:28:50, 629.88, 12.99, 55.38, 0.10, 0.11
2015-11-8 8:38:51, 634.77, 13.48, 56.26, 0.04, 0.11
2015-11-8 8:48:52, 629.88, 12.99, 55.38, 0.09, 0.10
2015-11-8 8:58:52, 629.88, 12.99, 55.38, 0.02, 0.10
2015-11-8 9:08:53, 629.88, 12.99, 55.38, 0.17, 0.10
2015-11-8 9:18:55, 629.88, 12.99, 55.38, 0.07, 0.10
2015-11-8 9:28:56, 629.88, 12.99, 55.38, 0.12, 0.10
2015-11-8 9:38:56, 629.88, 12.99, 55.38, 0.09, 0.10
2015-11-8 9:48:58, 625.00, 12.50, 54.50, 0.04, 0.09
2015-11-8 9:58:59, 629.88, 12.99, 55.38, 0.07, 0.09
2015-11-8 10:08:59, 625.00, 12.50, 54.50, 0.05, 0.09
2015-11-8 10:19:00, 625.00, 12.50, 54.50, 0.05, 0.09
2015-11-8 10:29:01, 629.88, 12.99, 55.38, 0.01, 0.08
2015-11-8 10:39:02, 629.88, 12.99, 55.38, 0.07, 0.08
2015-11-8 10:49:03, 629.88, 12.99, 55.38, 0.00, 0.07
2015-11-8 10:59:04, 625.00, 12.50, 54.50, 0.06, 0.07
2015-11-8 11:09:05, 629.88, 12.99, 55.38, 0.00, 0.06
2015-11-8 11:19:06, 629.88, 12.99, 55.38, 0.09, 0.07
2015-11-8 11:29:07, 629.88, 12.99, 55.38, 0.07, 0.07
2015-11-8 11:39:08, 629.88, 12.99, 55.38, 0.05, 0.06
2015-11-8 11:49:09, 629.88, 12.99, 55.38, 0.09, 0.07
2015-11-8 11:59:10, 629.88, 12.99, 55.38, 0.01, 0.06
2015-11-8 12:09:12, 629.88, 12.99, 55.38, 0.01, 0.06
2015-11-8 12:19:13, 629.88, 12.99, 55.38, 0.03, 0.05
2015-11-8 12:29:14, 625.00, 12.50, 54.50, 0.13, 0.06
2015-11-8 12:39:14, 625.00, 12.50, 54.50, 0.07, 0.06
2015-11-8 12:49:15, 629.88, 12.99, 55.38, 0.07, 0.06
2015-11-8 12:59:16, 629.88, 12.99, 55.38, 0.00, 0.06
2015-11-8 13:09:17, 629.88, 12.99, 55.38, 0.10, 0.06
2015-11-8 13:19:18, 625.00, 12.50, 54.50, 0.03, 0.06
2015-11-8 13:29:19, 629.88, 12.99, 55.38, 0.05, 0.06
2015-11-8 13:39:20, 634.77, 13.48, 56.26, 0.09, 0.06
2015-11-8 13:49:21, 629.88, 12.99, 55.38, 0.01, 0.05
2015-11-8 13:59:22, 629.88, 12.99, 55.38, 0.15, 0.06
2015-11-8 14:09:23, 629.88, 12.99, 55.38, 0.00, 0.06
2015-11-8 14:19:24, 629.88, 12.99, 55.38, 0.04, 0.06
