33.950327,  -83.380366
Cole Madray
Stephanie Petros
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-8 2:29:27, 668.95, 16.89, 62.41, 0.24, 0.16
2015-11-8 2:39:28, 659.18, 15.92, 60.65, 0.25, 0.17
2015-11-8 2:49:29, 659.18, 15.92, 60.65, 0.14, 0.17
2015-11-8 2:59:30, 659.18, 15.92, 60.65, 0.06, 0.16
2015-11-8 3:09:31, 654.30, 15.43, 59.77, 0.20, 0.16
2015-11-8 3:19:32, 644.53, 14.45, 58.02, 0.15, 0.16
2015-11-8 3:29:32, 649.41, 14.94, 58.89, 0.24, 0.17
2015-11-8 3:39:33, 649.41, 14.94, 58.89, 0.08, 0.16
2015-11-8 3:49:34, 649.41, 14.94, 58.89, 0.16, 0.16
2015-11-8 3:59:34, 644.53, 14.45, 58.02, 0.03, 0.15
2015-11-8 4:09:35, 644.53, 14.45, 58.02, 0.01, 0.14
2015-11-8 4:19:36, 649.41, 14.94, 58.89, 0.05, 0.13
2015-11-8 4:29:36, 639.65, 13.96, 57.14, 0.11, 0.13
2015-11-8 4:39:38, 644.53, 14.45, 58.02, 0.10, 0.12
2015-11-8 4:49:38, 649.41, 14.94, 58.89, 0.10, 0.12
2015-11-8 4:59:39, 639.65, 13.96, 57.14, 0.09, 0.12
2015-11-8 5:09:40, 639.65, 13.96, 57.14, 0.12, 0.12
2015-11-8 5:19:41, 634.77, 13.48, 56.26, 0.10, 0.12
2015-11-8 5:29:42, 634.77, 13.48, 56.26, 0.12, 0.12
2015-11-8 5:39:43, 629.88, 12.99, 55.38, 0.11, 0.12
2015-11-8 5:49:44, 625.00, 12.50, 54.50, 0.05, 0.11
2015-11-8 5:59:45, 620.12, 12.01, 53.62, 0.07, 0.10
2015-11-8 6:09:46, 625.00, 12.50, 54.50, 0.04, 0.10
2015-11-8 6:19:46, 625.00, 12.50, 54.50, 0.15, 0.10
2015-11-8 6:29:47, 625.00, 12.50, 54.50, 0.10, 0.10
2015-11-8 6:39:47, 629.88, 12.99, 55.38, 0.12, 0.10
2015-11-8 6:49:48, 620.12, 12.01, 53.62, 0.09, 0.10
2015-11-8 6:59:48, 620.12, 12.01, 53.62, 0.08, 0.10
2015-11-8 7:09:49, 610.35, 11.04, 51.86, 0.08, 0.10
2015-11-8 7:19:50, 615.23, 11.52, 52.74, 0.09, 0.10
2015-11-8 7:29:51, 610.35, 11.04, 51.86, 0.08, 0.10
2015-11-8 7:39:52, 615.23, 11.52, 52.74, 0.07, 0.09
2015-11-8 7:49:52, 615.23, 11.52, 52.74, 0.11, 0.10
2015-11-8 7:59:52, 610.35, 11.04, 51.86, 0.10, 0.10
2015-11-8 8:09:53, 615.23, 11.52, 52.74, 0.04, 0.09
2015-11-8 8:19:53, 610.35, 11.04, 51.86, 0.11, 0.09
2015-11-8 8:29:54, 610.35, 11.04, 51.86, 0.07, 0.09
2015-11-8 8:39:55, 610.35, 11.04, 51.86, 0.03, 0.08
2015-11-8 8:49:55, 610.35, 11.04, 51.86, 0.05, 0.08
2015-11-8 8:59:56, 615.23, 11.52, 52.74, 0.06, 0.08
2015-11-8 9:09:57, 615.23, 11.52, 52.74, 0.10, 0.08
2015-11-8 9:19:58, 610.35, 11.04, 51.86, 0.05, 0.08
2015-11-8 9:29:58, 615.23, 11.52, 52.74, 0.06, 0.08
2015-11-8 9:39:59, 625.00, 12.50, 54.50, 0.05, 0.07
2015-11-8 9:49:59, 620.12, 12.01, 53.62, 0.07, 0.07
2015-11-8 10:00:00, 615.23, 11.52, 52.74, 0.06, 0.07
2015-11-8 10:10:00, 610.35, 11.04, 51.86, 0.09, 0.07
2015-11-8 10:20:01, 610.35, 11.04, 51.86, 0.09, 0.07
2015-11-8 10:30:02, 620.12, 12.01, 53.62, 0.02, 0.07
2015-11-8 10:40:03, 605.47, 10.55, 50.98, 0.07, 0.07
2015-11-8 10:50:03, 610.35, 11.04, 51.86, 0.07, 0.07
2015-11-8 11:00:04, 615.23, 11.52, 52.74, 0.05, 0.07
2015-11-8 11:10:05, 610.35, 11.04, 51.86, 0.10, 0.07
2015-11-8 11:20:05, 620.12, 12.01, 53.62, 0.01, 0.06
2015-11-8 11:30:05, 625.00, 12.50, 54.50, 0.04, 0.06
2015-11-8 11:40:07, 629.88, 12.99, 55.38, 0.04, 0.06
2015-11-8 11:50:08, 629.88, 12.99, 55.38, 0.07, 0.06
2015-11-8 12:00:09, 620.12, 12.01, 53.62, 0.04, 0.06
2015-11-8 12:10:10, 620.12, 12.01, 53.62, 0.04, 0.06
2015-11-8 12:20:11, 620.12, 12.01, 53.62, 0.08, 0.06
2015-11-8 12:30:11, 615.23, 11.52, 52.74, 0.02, 0.05
2015-11-8 12:40:12, 615.23, 11.52, 52.74, 0.07, 0.06
2015-11-8 12:50:13, 615.23, 11.52, 52.74, 0.06, 0.06
2015-11-8 13:00:14, 615.23, 11.52, 52.74, 0.08, 0.06
2015-11-8 13:10:16, 610.35, 11.04, 51.86, 0.06, 0.06
2015-11-8 13:20:17, 605.47, 10.55, 50.98, 0.05, 0.06
2015-11-8 13:30:17, 600.59, 10.06, 50.11, 0.02, 0.05
2015-11-8 13:40:17, 605.47, 10.55, 50.98, 0.09, 0.06
2015-11-8 13:50:18, 595.70, 9.57, 49.23, 0.03, 0.06
2015-11-8 14:00:19, 600.59, 10.06, 50.11, 0.05, 0.05
2015-11-8 14:10:19, 595.70, 9.57, 49.23, 0.04, 0.05
2015-11-8 14:20:20, 605.47, 10.55, 50.98, 0.04, 0.05
2015-11-8 14:30:22, 595.70, 9.57, 49.23, 0.05, 0.05
2015-11-8 14:40:22, 600.59, 10.06, 50.11, 0.08, 0.06
2015-11-8 14:50:22, 605.47, 10.55, 50.98, 0.07, 0.06
2015-11-8 15:00:23, 595.70, 9.57, 49.23, 0.04, 0.06
2015-11-8 15:10:24, 595.70, 9.57, 49.23, 0.02, 0.05
2015-11-8 15:20:24, 605.47, 10.55, 50.98, 0.04, 0.05
2015-11-8 15:30:25, 595.70, 9.57, 49.23, 0.05, 0.05
2015-11-8 15:40:27, 595.70, 9.57, 49.23, 0.03, 0.05
2015-11-8 15:50:27, 590.82, 9.08, 48.35, 0.05, 0.05
2015-11-8 16:00:28, 590.82, 9.08, 48.35, 0.07, 0.05
2015-11-8 16:10:28, 585.94, 8.59, 47.47, 0.09, 0.05
2015-11-8 16:20:29, 595.70, 9.57, 49.23, 0.04, 0.05
2015-11-8 16:30:30, 585.94, 8.59, 47.47, 0.02, 0.05
2015-11-8 16:40:31, 590.82, 9.08, 48.35, 0.04, 0.05
2015-11-8 16:50:32, 585.94, 8.59, 47.47, 0.02, 0.05
2015-11-8 17:00:33, 585.94, 8.59, 47.47, 0.11, 0.05
2015-11-8 17:10:34, 581.05, 8.11, 46.59, 0.05, 0.05
2015-11-8 17:20:35, 590.82, 9.08, 48.35, 0.04, 0.05
2015-11-8 17:30:36, 585.94, 8.59, 47.47, 0.05, 0.05
2015-11-8 17:40:37, 590.82, 9.08, 48.35, 0.05, 0.05
2015-11-8 17:50:38, 581.05, 8.11, 46.59, 0.06, 0.05
2015-11-8 18:00:38, 585.94, 8.59, 47.47, 0.01, 0.05
2015-11-8 18:10:38, 581.05, 8.11, 46.59, 0.02, 0.05
2015-11-8 18:20:38, 581.05, 8.11, 46.59, 0.03, 0.04
2015-11-8 18:30:39, 581.05, 8.11, 46.59, 0.06, 0.05
2015-11-8 18:40:39, 581.05, 8.11, 46.59, 0.02, 0.04
2015-11-8 18:50:39, 576.17, 7.62, 45.71, 0.08, 0.05
2015-11-8 19:00:40, 576.17, 7.62, 45.71, 0.04, 0.05
2015-11-8 19:10:41, 581.05, 8.11, 46.59, 0.03, 0.04
2015-11-8 19:20:41, 571.29, 7.13, 44.83, 0.01, 0.04
2015-11-8 19:30:42, 576.17, 7.62, 45.71, 0.05, 0.04
2015-11-8 19:40:43, 576.17, 7.62, 45.71, 0.03, 0.04
2015-11-8 19:50:43, 581.05, 8.11, 46.59, 0.06, 0.04
2015-11-8 20:00:44, 585.94, 8.59, 47.47, 0.11, 0.05
2015-11-8 20:10:45, 581.05, 8.11, 46.59, 0.07, 0.05
2015-11-8 20:20:46, 576.17, 7.62, 45.71, 0.07, 0.05
2015-11-8 20:30:47, 590.82, 9.08, 48.35, 0.06, 0.05
2015-11-8 20:40:48, 585.94, 8.59, 47.47, 0.08, 0.06
2015-11-8 20:50:49, 576.17, 7.62, 45.71, 0.04, 0.05
2015-11-8 21:00:49, 576.17, 7.62, 45.71, 0.09, 0.06
2015-11-8 21:10:49, 576.17, 7.62, 45.71, 0.02, 0.05
2015-11-8 21:20:49, 585.94, 8.59, 47.47, 0.04, 0.05
2015-11-8 21:30:50, 576.17, 7.62, 45.71, 0.04, 0.05
2015-11-8 21:40:51, 581.05, 8.11, 46.59, 0.03, 0.05
2015-11-8 21:50:51, 576.17, 7.62, 45.71, 0.05, 0.05
2015-11-8 22:00:53, 576.17, 7.62, 45.71, 0.04, 0.05
2015-11-8 22:10:53, 571.29, 7.13, 44.83, 0.05, 0.05
2015-11-8 22:20:54, 576.17, 7.62, 45.71, 0.03, 0.05
2015-11-8 22:30:55, 566.41, 6.64, 43.95, 0.03, 0.04
2015-11-8 22:40:55, 571.29, 7.13, 44.83, 0.06, 0.05
2015-11-8 22:50:56, 576.17, 7.62, 45.71, 0.03, 0.04
2015-11-8 23:00:57, 571.29, 7.13, 44.83, 0.02, 0.04
2015-11-8 23:10:58, 571.29, 7.13, 44.83, 0.05, 0.04
2015-11-8 23:20:59, 576.17, 7.62, 45.71, 0.08, 0.05
2015-11-8 23:31:00, 576.17, 7.62, 45.71, 0.05, 0.05
2015-11-8 23:41:01, 571.29, 7.13, 44.83, 0.02, 0.04
2015-11-8 23:51:01, 566.41, 6.64, 43.95, 0.02, 0.04
2015-11-9 0:01:02, 566.41, 6.64, 43.95, 0.02, 0.04
2015-11-9 0:11:03, 561.52, 6.15, 43.07, 0.02, 0.04
2015-11-9 0:21:04, 576.17, 7.62, 45.71, 0.05, 0.04
2015-11-9 0:31:05, 585.94, 8.59, 47.47, 0.03, 0.04
2015-11-9 0:41:05, 576.17, 7.62, 45.71, 0.01, 0.04
2015-11-9 0:51:06, 581.05, 8.11, 46.59, 0.02, 0.03
2015-11-9 1:01:07, 585.94, 8.59, 47.47, 0.02, 0.03
2015-11-9 1:11:08, 590.82, 9.08, 48.35, 0.03, 0.03
2015-11-9 1:21:09, 581.05, 8.11, 46.59, 0.02, 0.03
2015-11-9 1:31:10, 585.94, 8.59, 47.47, 0.01, 0.03
2015-11-9 1:41:11, 576.17, 7.62, 45.71, 0.04, 0.03
2015-11-9 1:51:12, 585.94, 8.59, 47.47, 0.02, 0.03
2015-11-9 2:01:12, 585.94, 8.59, 47.47, 0.01, 0.03
2015-11-9 2:11:13, 581.05, 8.11, 46.59, 0.02, 0.03
2015-11-9 2:21:13, 585.94, 8.59, 47.47, 0.00, 0.02
2015-11-9 2:31:14, 585.94, 8.59, 47.47, 0.00, 0.02
2015-11-9 2:41:14, 581.05, 8.11, 46.59, 0.03, 0.02
2015-11-9 2:51:15, 571.29, 7.13, 44.83, 0.01, 0.02
2015-11-9 3:01:15, 585.94, 8.59, 47.47, 0.01, 0.02
2015-11-9 3:11:16, 585.94, 8.59, 47.47, 0.03, 0.02
2015-11-9 3:21:16, 585.94, 8.59, 47.47, 0.02, 0.02
2015-11-9 3:31:17, 581.05, 8.11, 46.59, 0.02, 0.02
2015-11-9 3:41:18, 581.05, 8.11, 46.59, 0.01, 0.02
2015-11-9 3:51:18, 585.94, 8.59, 47.47, 0.05, 0.02
2015-11-9 4:01:19, 576.17, 7.62, 45.71, 0.01, 0.02
2015-11-9 4:11:20, 581.05, 8.11, 46.59, 0.01, 0.02
2015-11-9 4:21:21, 585.94, 8.59, 47.47, 0.00, 0.02
2015-11-9 4:31:21, 581.05, 8.11, 46.59, 0.02, 0.02
2015-11-9 4:41:22, 585.94, 8.59, 47.47, 0.00, 0.02
2015-11-9 4:51:23, 585.94, 8.59, 47.47, 0.05, 0.02
2015-11-9 5:01:23, 571.29, 7.13, 44.83, 0.05, 0.02
2015-11-9 5:11:24, 571.29, 7.13, 44.83, 0.02, 0.02
2015-11-9 5:21:24, 576.17, 7.62, 45.71, 0.04, 0.03
2015-11-9 5:31:25, 585.94, 8.59, 47.47, 0.01, 0.02
2015-11-9 5:41:26, 581.05, 8.11, 46.59, 0.02, 0.02
2015-11-9 5:51:26, 581.05, 8.11, 46.59, 0.03, 0.02
2015-11-9 6:01:27, 581.05, 8.11, 46.59, 0.02, 0.02
2015-11-9 6:11:28, 576.17, 7.62, 45.71, 0.01, 0.02
2015-11-9 6:21:29, 581.05, 8.11, 46.59, 0.04, 0.02
2015-11-9 6:31:29, 581.05, 8.11, 46.59, 0.01, 0.02
2015-11-9 6:41:30, 581.05, 8.11, 46.59, 0.00, 0.02
2015-11-9 6:51:30, 581.05, 8.11, 46.59, 0.02, 0.02
2015-11-9 7:01:31, 585.94, 8.59, 47.47, 0.01, 0.02
2015-11-9 7:11:32, 590.82, 9.08, 48.35, 0.02, 0.02
2015-11-9 7:21:32, 590.82, 9.08, 48.35, 0.04, 0.02
2015-11-9 7:31:33, 585.94, 8.59, 47.47, 0.02, 0.02
2015-11-9 7:41:34, 581.05, 8.11, 46.59, 0.01, 0.02
2015-11-9 7:51:35, 585.94, 8.59, 47.47, 0.01, 0.02
2015-11-9 8:01:36, 581.05, 8.11, 46.59, 0.08, 0.03
2015-11-9 8:11:36, 585.94, 8.59, 47.47, 0.04, 0.03
2015-11-9 8:21:36, 581.05, 8.11, 46.59, 0.01, 0.03
2015-11-9 8:31:37, 595.70, 9.57, 49.23, 0.00, 0.02
2015-11-9 8:41:38, 605.47, 10.55, 50.98, 0.01, 0.02
2015-11-9 8:51:38, 605.47, 10.55, 50.98, 0.01, 0.02
2015-11-9 9:01:39, 595.70, 9.57, 49.23, 0.04, 0.02
2015-11-9 9:11:39, 595.70, 9.57, 49.23, 0.01, 0.02
2015-11-9 9:21:41, 590.82, 9.08, 48.35, 0.02, 0.02
2015-11-9 9:31:42, 605.47, 10.55, 50.98, 0.06, 0.02
2015-11-9 9:41:42, 605.47, 10.55, 50.98, 0.03, 0.02
2015-11-9 9:51:43, 600.59, 10.06, 50.11, 0.03, 0.03
2015-11-9 10:01:44, 595.70, 9.57, 49.23, 0.00, 0.02
2015-11-9 10:11:44, 590.82, 9.08, 48.35, 0.02, 0.02
2015-11-9 10:21:45, 590.82, 9.08, 48.35, 0.03, 0.02
2015-11-9 10:31:46, 595.70, 9.57, 49.23, 0.01, 0.02
2015-11-9 10:41:48, 595.70, 9.57, 49.23, 0.01, 0.02
2015-11-9 10:51:48, 590.82, 9.08, 48.35, 0.03, 0.02
2015-11-9 11:01:49, 590.82, 9.08, 48.35, 0.04, 0.02
2015-11-9 11:11:50, 585.94, 8.59, 47.47, 0.02, 0.02
2015-11-9 11:21:51, 590.82, 9.08, 48.35, 0.03, 0.02
2015-11-9 11:31:51, 590.82, 9.08, 48.35, 0.01, 0.02
2015-11-9 11:41:52, 595.70, 9.57, 49.23, 0.03, 0.02
2015-11-9 11:51:52, 585.94, 8.59, 47.47, 0.08, 0.03
2015-11-9 12:01:53, 595.70, 9.57, 49.23, 0.03, 0.03
2015-11-9 12:11:54, 600.59, 10.06, 50.11, 0.00, 0.03
2015-11-9 12:21:55, 600.59, 10.06, 50.11, 0.04, 0.03
2015-11-9 12:31:55, 590.82, 9.08, 48.35, 0.02, 0.03
2015-11-9 12:41:55, 600.59, 10.06, 50.11, 0.02, 0.02
2015-11-9 12:51:56, 610.35, 11.04, 51.86, 0.02, 0.02
2015-11-9 13:01:57, 605.47, 10.55, 50.98, 0.00, 0.02
2015-11-9 13:11:57, 600.59, 10.06, 50.11, 0.02, 0.02
2015-11-9 13:21:58, 620.12, 12.01, 53.62, 0.07, 0.03
