33.9497, -83.3804
Raahul Soundappan
Amanda Moller
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-4 22:16:21, 673.83, 17.38, 63.29, 0.17, 0.09
2015-11-4 22:26:22, 678.71, 17.87, 64.17, 0.11, 0.09
2015-11-4 22:36:23, 673.83, 17.38, 63.29, 0.12, 0.10
2015-11-4 22:46:24, 678.71, 17.87, 64.17, 0.09, 0.10
2015-11-4 22:56:25, 673.83, 17.38, 63.29, 0.13, 0.10
2015-11-4 23:06:26, 673.83, 17.38, 63.29, 0.22, 0.11
2015-11-4 23:16:27, 673.83, 17.38, 63.29, 0.13, 0.11
2015-11-4 23:26:28, 673.83, 17.38, 63.29, 0.05, 0.11
2015-11-4 23:36:29, 673.83, 17.38, 63.29, 0.08, 0.10
2015-11-4 23:46:30, 668.95, 16.89, 62.41, 0.08, 0.10
2015-11-4 23:56:31, 668.95, 16.89, 62.41, 0.06, 0.10
2015-11-5 0:06:32, 668.95, 16.89, 62.41, 0.16, 0.10
2015-11-5 0:16:33, 668.95, 16.89, 62.41, 0.06, 0.10
2015-11-5 0:26:34, 668.95, 16.89, 62.41, 0.14, 0.10
2015-11-5 0:36:35, 673.83, 17.38, 63.29, 0.03, 0.10
2015-11-5 0:46:35, 668.95, 16.89, 62.41, 0.05, 0.09
2015-11-5 0:56:37, 668.95, 16.89, 62.41, 0.13, 0.10
2015-11-5 1:06:37, 668.95, 16.89, 62.41, 0.04, 0.09
2015-11-5 1:16:38, 664.06, 16.41, 61.53, 0.05, 0.09
2015-11-5 1:26:39, 668.95, 16.89, 62.41, 0.04, 0.08
2015-11-5 1:36:40, 668.95, 16.89, 62.41, 0.00, 0.07
2015-11-5 1:46:41, 668.95, 16.89, 62.41, 0.11, 0.08
2015-11-5 1:56:42, 668.95, 16.89, 62.41, 0.09, 0.08
2015-11-5 2:06:44, 668.95, 16.89, 62.41, 0.04, 0.07
2015-11-5 2:16:45, 668.95, 16.89, 62.41, 0.07, 0.07
2015-11-5 2:26:45, 668.95, 16.89, 62.41, 0.19, 0.09
2015-11-5 2:36:47, 664.06, 16.41, 61.53, 0.10, 0.09
2015-11-5 2:46:47, 664.06, 16.41, 61.53, 0.02, 0.08
2015-11-5 2:56:49, 668.95, 16.89, 62.41, 0.08, 0.08
2015-11-5 3:06:50, 664.06, 16.41, 61.53, 0.05, 0.08
2015-11-5 3:16:50, 664.06, 16.41, 61.53, 0.12, 0.08
2015-11-5 3:26:52, 664.06, 16.41, 61.53, 0.18, 0.09
2015-11-5 3:36:53, 668.95, 16.89, 62.41, 0.07, 0.09
2015-11-5 3:46:53, 668.95, 16.89, 62.41, 0.09, 0.09
2015-11-5 3:56:55, 664.06, 16.41, 61.53, 0.02, 0.08
2015-11-5 4:06:56, 668.95, 16.89, 62.41, 0.12, 0.09
2015-11-5 4:16:56, 664.06, 16.41, 61.53, 0.03, 0.08
2015-11-5 4:26:57, 664.06, 16.41, 61.53, 0.15, 0.09
2015-11-5 4:36:58, 664.06, 16.41, 61.53, 0.06, 0.08
2015-11-5 4:46:59, 664.06, 16.41, 61.53, 0.00, 0.08
2015-11-5 4:57:00, 664.06, 16.41, 61.53, 0.07, 0.08
2015-11-5 5:07:01, 668.95, 16.89, 62.41, 0.16, 0.08
2015-11-5 5:17:02, 664.06, 16.41, 61.53, 0.09, 0.08
2015-11-5 5:27:04, 664.06, 16.41, 61.53, 0.04, 0.08
2015-11-5 5:37:04, 664.06, 16.41, 61.53, 0.13, 0.09
2015-11-5 5:47:05, 664.06, 16.41, 61.53, 0.04, 0.08
2015-11-5 5:57:06, 664.06, 16.41, 61.53, 0.08, 0.08
2015-11-5 6:07:08, 664.06, 16.41, 61.53, 0.22, 0.10
2015-11-5 6:17:08, 664.06, 16.41, 61.53, 0.07, 0.09
2015-11-5 6:27:09, 664.06, 16.41, 61.53, 0.04, 0.09
2015-11-5 6:37:11, 664.06, 16.41, 61.53, 0.04, 0.08
2015-11-5 6:47:12, 664.06, 16.41, 61.53, 0.09, 0.08
2015-11-5 6:57:13, 664.06, 16.41, 61.53, 0.05, 0.08
2015-11-5 7:07:14, 664.06, 16.41, 61.53, 0.19, 0.09
2015-11-5 7:17:15, 664.06, 16.41, 61.53, 0.05, 0.09
2015-11-5 7:27:16, 664.06, 16.41, 61.53, 0.20, 0.10
2015-11-5 7:37:17, 668.95, 16.89, 62.41, 0.06, 0.09
2015-11-5 7:47:18, 668.95, 16.89, 62.41, 0.11, 0.10
2015-11-5 7:57:19, 664.06, 16.41, 61.53, 0.07, 0.09
2015-11-5 8:07:19, 668.95, 16.89, 62.41, 0.13, 0.10
2015-11-5 8:17:21, 673.83, 17.38, 63.29, 0.10, 0.10
2015-11-5 8:27:22, 668.95, 16.89, 62.41, 0.01, 0.09
2015-11-5 8:37:23, 668.95, 16.89, 62.41, 0.13, 0.09
2015-11-5 8:47:24, 664.06, 16.41, 61.53, 0.08, 0.09
2015-11-5 8:57:25, 668.95, 16.89, 62.41, 0.01, 0.08
2015-11-5 9:07:26, 673.83, 17.38, 63.29, 0.18, 0.09
2015-11-5 9:17:27, 673.83, 17.38, 63.29, 0.06, 0.09
2015-11-5 9:27:27, 673.83, 17.38, 63.29, 0.08, 0.09
2015-11-5 9:37:28, 673.83, 17.38, 63.29, 0.03, 0.08
2015-11-5 9:47:29, 668.95, 16.89, 62.41, 0.04, 0.08
