33.950327,  -83.380366
Cole Madray
Stephanie Petros
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-4 7:09:25, 654.30, 15.43, 59.77, 0.16, 0.13
2015-11-4 7:19:25, 654.30, 15.43, 59.77, 0.12, 0.13
2015-11-4 7:29:26, 654.30, 15.43, 59.77, 0.09, 0.12
2015-11-4 7:39:27, 659.18, 15.92, 60.65, 0.12, 0.12
2015-11-4 7:49:28, 659.18, 15.92, 60.65, 0.09, 0.12
2015-11-4 7:59:29, 654.30, 15.43, 59.77, 0.02, 0.11
2015-11-4 8:09:30, 654.30, 15.43, 59.77, 0.00, 0.10
2015-11-4 8:19:30, 654.30, 15.43, 59.77, 0.04, 0.09
2015-11-4 8:29:31, 659.18, 15.92, 60.65, 0.09, 0.09
2015-11-4 8:39:32, 659.18, 15.92, 60.65, 0.22, 0.11
2015-11-4 8:49:32, 664.06, 16.41, 61.53, 0.02, 0.10
2015-11-4 8:59:33, 659.18, 15.92, 60.65, 0.06, 0.09
2015-11-4 9:09:33, 664.06, 16.41, 61.53, 0.18, 0.10
2015-11-4 9:19:34, 664.06, 16.41, 61.53, 0.08, 0.10
2015-11-4 9:29:35, 664.06, 16.41, 61.53, 0.20, 0.11
2015-11-4 9:39:36, 664.06, 16.41, 61.53, 0.11, 0.11
2015-11-4 9:49:36, 668.95, 16.89, 62.41, 0.01, 0.10
2015-11-4 9:59:37, 673.83, 17.38, 63.29, 0.08, 0.10
2015-11-4 10:09:37, 673.83, 17.38, 63.29, 0.11, 0.10
2015-11-4 10:19:39, 668.95, 16.89, 62.41, 0.08, 0.10
2015-11-4 10:29:39, 673.83, 17.38, 63.29, 0.08, 0.09
2015-11-4 10:39:40, 673.83, 17.38, 63.29, 0.08, 0.09
2015-11-4 10:49:41, 673.83, 17.38, 63.29, 0.04, 0.09
2015-11-4 10:59:41, 678.71, 17.87, 64.17, 0.05, 0.08
2015-11-4 11:09:41, 678.71, 17.87, 64.17, 0.13, 0.09
2015-11-4 11:19:43, 678.71, 17.87, 64.17, 0.03, 0.08
2015-11-4 11:29:44, 678.71, 17.87, 64.17, 0.01, 0.07
2015-11-4 11:39:45, 678.71, 17.87, 64.17, 0.10, 0.08
2015-11-4 11:49:46, 683.59, 18.36, 65.05, 0.06, 0.08
2015-11-4 11:59:47, 683.59, 18.36, 65.05, 0.04, 0.07
2015-11-4 12:09:48, 678.71, 17.87, 64.17, 0.10, 0.08
2015-11-4 12:19:49, 688.48, 18.85, 65.93, 0.14, 0.08
2015-11-4 12:29:49, 683.59, 18.36, 65.05, 0.11, 0.09
2015-11-4 12:39:50, 688.48, 18.85, 65.93, 0.12, 0.09
2015-11-4 12:49:50, 683.59, 18.36, 65.05, 0.07, 0.09
2015-11-4 12:59:51, 678.71, 17.87, 64.17, 0.11, 0.09
2015-11-4 13:09:51, 678.71, 17.87, 64.17, 0.01, 0.08
2015-11-4 13:19:52, 678.71, 17.87, 64.17, 0.04, 0.08
2015-11-4 13:29:53, 678.71, 17.87, 64.17, 0.02, 0.07
2015-11-4 13:39:54, 678.71, 17.87, 64.17, 0.03, 0.07
2015-11-4 13:49:55, 683.59, 18.36, 65.05, 0.04, 0.06
2015-11-4 13:59:55, 688.48, 18.85, 65.93, 0.05, 0.06
2015-11-4 14:09:56, 683.59, 18.36, 65.05, 0.01, 0.06
2015-11-4 14:19:57, 688.48, 18.85, 65.93, 0.06, 0.06
2015-11-4 14:29:58, 693.36, 19.34, 66.80, 0.07, 0.06
2015-11-4 14:39:59, 693.36, 19.34, 66.80, 0.08, 0.06
2015-11-4 14:49:59, 688.48, 18.85, 65.93, 0.15, 0.07
2015-11-4 15:00:00, 683.59, 18.36, 65.05, 0.10, 0.07
2015-11-4 15:10:01, 683.59, 18.36, 65.05, 0.11, 0.08
2015-11-4 15:20:01, 683.59, 18.36, 65.05, 0.03, 0.07
2015-11-4 15:30:03, 683.59, 18.36, 65.05, 0.13, 0.08
2015-11-4 15:40:04, 683.59, 18.36, 65.05, 0.12, 0.08
2015-11-4 15:50:04, 683.59, 18.36, 65.05, 0.11, 0.09
2015-11-4 16:00:04, 683.59, 18.36, 65.05, 0.05, 0.08
2015-11-4 16:10:05, 673.83, 17.38, 63.29, 0.08, 0.08
2015-11-4 16:20:06, 673.83, 17.38, 63.29, 0.06, 0.08
2015-11-4 16:30:07, 678.71, 17.87, 64.17, 0.10, 0.08
2015-11-4 16:40:08, 683.59, 18.36, 65.05, 0.09, 0.08
2015-11-4 16:50:08, 678.71, 17.87, 64.17, 0.04, 0.08
2015-11-4 17:00:09, 678.71, 17.87, 64.17, 0.03, 0.07
2015-11-4 17:10:10, 673.83, 17.38, 63.29, 0.15, 0.08
2015-11-4 17:20:12, 678.71, 17.87, 64.17, 0.08, 0.08
2015-11-4 17:30:12, 673.83, 17.38, 63.29, 0.16, 0.09
