33.9497, -83.3804
Raahul Soundappan
Amanda Moller
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-6 6:57:18, 688.48, 18.85, 65.93, 0.17, 0.29
2015-11-6 7:07:19, 683.59, 18.36, 65.05, 0.15, 0.28
2015-11-6 7:17:20, 688.48, 18.85, 65.93, 0.19, 0.27
2015-11-6 7:27:21, 688.48, 18.85, 65.93, 0.12, 0.25
2015-11-6 7:37:22, 688.48, 18.85, 65.93, 0.13, 0.24
2015-11-6 7:47:23, 688.48, 18.85, 65.93, 0.06, 0.22
2015-11-6 7:57:24, 683.59, 18.36, 65.05, 0.12, 0.21
2015-11-6 8:07:25, 688.48, 18.85, 65.93, 0.15, 0.21
2015-11-6 8:17:26, 688.48, 18.85, 65.93, 0.22, 0.21
2015-11-6 8:27:27, 688.48, 18.85, 65.93, 0.15, 0.20
2015-11-6 8:37:28, 693.36, 19.34, 66.80, 0.05, 0.19
2015-11-6 8:47:30, 688.48, 18.85, 65.93, 0.07, 0.17
2015-11-6 8:57:30, 693.36, 19.34, 66.80, 0.13, 0.17
2015-11-6 9:07:32, 693.36, 19.34, 66.80, 0.07, 0.16
2015-11-6 9:17:33, 698.24, 19.82, 67.68, 0.07, 0.15
2015-11-6 9:27:34, 693.36, 19.34, 66.80, 0.08, 0.14
2015-11-6 9:37:35, 698.24, 19.82, 67.68, 0.08, 0.14
2015-11-6 9:47:37, 698.24, 19.82, 67.68, 0.07, 0.13
2015-11-6 9:57:38, 693.36, 19.34, 66.80, 0.07, 0.12
2015-11-6 10:07:39, 698.24, 19.82, 67.68, 0.13, 0.12
2015-11-6 10:17:40, 703.13, 20.31, 68.56, 0.08, 0.12
2015-11-6 10:27:40, 698.24, 19.82, 67.68, 0.05, 0.11
2015-11-6 10:37:41, 703.13, 20.31, 68.56, 0.03, 0.10
