33.9497, -83.3804
Raahul Soundappan
Amanda Moller
Time, Voltage (V), Temp (C), Temp (F) , Raw Percent, Filtered
2015-11-7 5:35:14, 712.89, 21.29, 70.32, 0.12, 0.23
2015-11-7 5:45:15, 712.89, 21.29, 70.32, 0.20, 0.23
2015-11-7 5:55:16, 708.01, 20.80, 69.44, 0.30, 0.23
2015-11-7 6:05:17, 712.89, 21.29, 70.32, 0.40, 0.25
2015-11-7 6:15:18, 708.01, 20.80, 69.44, 0.24, 0.25
2015-11-7 6:25:18, 712.89, 21.29, 70.32, 0.09, 0.23
2015-11-7 6:35:20, 708.01, 20.80, 69.44, 0.35, 0.24
2015-11-7 6:45:21, 712.89, 21.29, 70.32, 0.22, 0.24
2015-11-7 6:55:22, 708.01, 20.80, 69.44, 0.35, 0.25
2015-11-7 7:05:23, 712.89, 21.29, 70.32, 0.33, 0.26
2015-11-7 7:15:24, 712.89, 21.29, 70.32, 0.25, 0.26
2015-11-7 7:25:25, 708.01, 20.80, 69.44, 0.29, 0.26
2015-11-7 7:35:26, 712.89, 21.29, 70.32, 0.18, 0.25
2015-11-7 7:45:27, 708.01, 20.80, 69.44, 0.14, 0.24
2015-11-7 7:55:28, 712.89, 21.29, 70.32, 0.12, 0.23
2015-11-7 8:05:29, 712.89, 21.29, 70.32, 0.26, 0.23
2015-11-7 8:15:30, 708.01, 20.80, 69.44, 0.36, 0.25
2015-11-7 8:25:31, 708.01, 20.80, 69.44, 0.06, 0.23
2015-11-7 8:35:32, 703.13, 20.31, 68.56, 0.08, 0.21
2015-11-7 8:45:33, 693.36, 19.34, 66.80, 0.02, 0.19
2015-11-7 8:55:34, 678.71, 17.87, 64.17, 0.03, 0.18
2015-11-7 9:05:35, 678.71, 17.87, 64.17, 0.05, 0.16
2015-11-7 9:15:36, 683.59, 18.36, 65.05, 0.01, 0.15
2015-11-7 9:25:36, 678.71, 17.87, 64.17, 0.01, 0.14
2015-11-7 9:35:37, 678.71, 17.87, 64.17, 0.05, 0.13
2015-11-7 9:45:38, 683.59, 18.36, 65.05, 0.04, 0.12
2015-11-7 9:55:39, 683.59, 18.36, 65.05, 0.14, 0.12
2015-11-7 10:05:40, 683.59, 18.36, 65.05, 0.08, 0.12
2015-11-7 10:15:41, 683.59, 18.36, 65.05, 0.10, 0.11
2015-11-7 10:25:42, 683.59, 18.36, 65.05, 0.15, 0.12
2015-11-7 10:35:43, 688.48, 18.85, 65.93, 0.10, 0.12
2015-11-7 10:45:44, 688.48, 18.85, 65.93, 0.08, 0.11
2015-11-7 10:55:45, 693.36, 19.34, 66.80, 0.04, 0.11
2015-11-7 11:05:46, 688.48, 18.85, 65.93, 0.14, 0.11
2015-11-7 11:15:47, 693.36, 19.34, 66.80, 0.03, 0.10
2015-11-7 11:25:49, 693.36, 19.34, 66.80, 0.02, 0.09
2015-11-7 11:35:50, 698.24, 19.82, 67.68, 0.05, 0.09
2015-11-7 11:45:50, 698.24, 19.82, 67.68, 0.20, 0.10
2015-11-7 11:55:51, 693.36, 19.34, 66.80, 0.04, 0.09
2015-11-7 12:05:53, 698.24, 19.82, 67.68, 0.06, 0.09
2015-11-7 12:15:53, 698.24, 19.82, 67.68, 0.12, 0.09
2015-11-7 12:25:55, 698.24, 19.82, 67.68, 0.15, 0.10
2015-11-7 12:35:56, 703.13, 20.31, 68.56, 0.15, 0.10
2015-11-7 12:45:57, 703.13, 20.31, 68.56, 0.10, 0.10
2015-11-7 12:55:58, 698.24, 19.82, 67.68, 0.09, 0.10
2015-11-7 13:06:00, 703.13, 20.31, 68.56, 0.15, 0.11
2015-11-7 13:16:00, 698.24, 19.82, 67.68, 0.06, 0.10
2015-11-7 13:26:02, 703.13, 20.31, 68.56, 0.03, 0.10
2015-11-7 13:36:03, 703.13, 20.31, 68.56, 0.06, 0.09
2015-11-7 13:46:04, 708.01, 20.80, 69.44, 0.05, 0.09
2015-11-7 13:56:05, 708.01, 20.80, 69.44, 0.07, 0.09
2015-11-7 14:06:05, 708.01, 20.80, 69.44, 0.08, 0.09
2015-11-7 14:16:07, 708.01, 20.80, 69.44, 0.10, 0.09
2015-11-7 14:26:08, 708.01, 20.80, 69.44, 0.17, 0.10
2015-11-7 14:36:09, 708.01, 20.80, 69.44, 0.22, 0.11
2015-11-7 14:46:10, 712.89, 21.29, 70.32, 0.44, 0.14
2015-11-7 14:56:11, 708.01, 20.80, 69.44, 0.14, 0.14
2015-11-7 15:06:12, 712.89, 21.29, 70.32, 0.11, 0.14
2015-11-7 15:16:13, 712.89, 21.29, 70.32, 0.13, 0.14
2015-11-7 15:26:13, 708.01, 20.80, 69.44, 0.10, 0.13
2015-11-7 15:36:14, 712.89, 21.29, 70.32, 0.03, 0.12
2015-11-7 15:46:15, 708.01, 20.80, 69.44, 0.08, 0.12
2015-11-7 15:56:16, 712.89, 21.29, 70.32, 0.07, 0.11
2015-11-7 16:06:17, 708.01, 20.80, 69.44, 0.11, 0.11
2015-11-7 16:16:18, 712.89, 21.29, 70.32, 0.11, 0.11
2015-11-7 16:26:19, 708.01, 20.80, 69.44, 0.05, 0.11
2015-11-7 16:36:20, 708.01, 20.80, 69.44, 0.08, 0.10
2015-11-7 16:46:22, 712.89, 21.29, 70.32, 0.06, 0.10
2015-11-7 16:56:23, 708.01, 20.80, 69.44, 0.06, 0.10
2015-11-7 17:06:24, 708.01, 20.80, 69.44, 0.12, 0.10
2015-11-7 17:16:25, 712.89, 21.29, 70.32, 0.12, 0.10
2015-11-7 17:26:26, 708.01, 20.80, 69.44, 0.09, 0.10
2015-11-7 17:36:27, 712.89, 21.29, 70.32, 0.18, 0.11
2015-11-7 17:46:28, 712.89, 21.29, 70.32, 0.12, 0.11
2015-11-7 17:56:29, 708.01, 20.80, 69.44, 0.11, 0.11
2015-11-7 18:06:30, 708.01, 20.80, 69.44, 0.02, 0.10
2015-11-7 18:16:31, 703.13, 20.31, 68.56, 0.14, 0.10
2015-11-7 18:26:33, 708.01, 20.80, 69.44, 0.15, 0.11
2015-11-7 18:36:34, 708.01, 20.80, 69.44, 0.11, 0.11
2015-11-7 18:46:34, 703.13, 20.31, 68.56, 0.07, 0.11
2015-11-7 18:56:35, 703.13, 20.31, 68.56, 0.12, 0.11
2015-11-7 19:06:36, 703.13, 20.31, 68.56, 0.17, 0.11
2015-11-7 19:16:38, 703.13, 20.31, 68.56, 0.16, 0.12
2015-11-7 19:26:38, 698.24, 19.82, 67.68, 0.09, 0.11
2015-11-7 19:36:39, 703.13, 20.31, 68.56, 0.17, 0.12
2015-11-7 19:46:41, 703.13, 20.31, 68.56, 0.13, 0.12
2015-11-7 19:56:42, 703.13, 20.31, 68.56, 0.14, 0.12
2015-11-7 20:06:43, 703.13, 20.31, 68.56, 0.12, 0.12
2015-11-7 20:16:43, 698.24, 19.82, 67.68, 0.07, 0.12
2015-11-7 20:26:45, 698.24, 19.82, 67.68, 0.18, 0.12
2015-11-7 20:36:46, 703.13, 20.31, 68.56, 0.22, 0.13
